"module name","license","repository"
"reusify@1.1.0","MIT","https://github.com/mcollina/reusify"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"rollup@4.45.1","MIT","https://github.com/rollup/rollup"
"router@2.2.0","MIT","https://github.com/pillarjs/router"
"rrweb-cssom@0.8.0","MIT","https://github.com/rrweb-io/CSSOM"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"rxjs@7.8.2","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex-test@1.1.0","MIT","https://github.com/ljharb/safe-regex-test"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"saxes@6.0.0","ISC","https://github.com/lddubeau/saxes"
"scheduler@0.23.2","MIT","https://github.com/facebook/react"
"semver@5.7.2","ISC","https://github.com/npm/node-semver"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.7.2","ISC","https://github.com/npm/node-semver"
"send@1.2.0","MIT","https://github.com/pillarjs/send"
"serve-static@2.2.0","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.12","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"siginfo@2.0.0","ISC","https://github.com/emilbayes/siginfo"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@4.1.0","ISC","https://github.com/tapjs/signal-exit"
"simple-concat@1.0.1","MIT","https://github.com/feross/simple-concat"
"simple-get@4.0.1","MIT","https://github.com/feross/simple-get"
"simple-update-notifier@2.0.0","MIT","https://github.com/alexbrazier/simple-update-notifier"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"situs-visual-website-builder@1.0.0","UNLICENSED",""
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@5.1.0","MIT","https://github.com/sindresorhus/slash"
"slick-carousel@1.8.1","MIT","https://github.com/kenwheeler/slick"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"socks-proxy-agent@6.2.1","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.8.6","MIT","https://github.com/JoshGlazebrook/socks"
"source-map-js@1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.13","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"spawn-wrap@2.0.0","ISC","https://github.com/istanbuljs/spawn-wrap"
"spawnd@5.0.0","MIT","https://github.com/smooth-code/jest-puppeteer/tree/master/packages/spawnd"
"spdx-correct@3.2.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.5.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.21","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sprintf-js@1.1.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sql-highlight@6.1.0","MIT","https://github.com/scriptcoded/sql-highlight"
"sqlite3@5.1.7","BSD-3-Clause","https://github.com/TryGhost/node-sqlite3"
"ssri@8.0.1","ISC","https://github.com/npm/ssri"
"stack-utils@2.0.6","MIT","https://github.com/tapjs/stack-utils"
"stackback@0.0.2","MIT","https://github.com/shtylman/node-stackback"
"state-local@1.0.7","MIT","https://github.com/suren-atoyan/state-local"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.2","MIT","https://github.com/jshttp/statuses"
"std-env@3.9.0","MIT","https://github.com/unjs/std-env"
"storybook@8.6.14","MIT","https://github.com/storybookjs/storybook"
"streamsearch@1.1.0","MIT","https://github.com/mscdex/streamsearch"
"string-convert@0.2.1","MIT","https://github.com/akiran/string-convert"
"string-length@4.0.2","MIT","https://github.com/sindresorhus/string-length"
"string-length@5.0.1","MIT","https://github.com/sindresorhus/string-length"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.1.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-indent@4.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-literal@2.1.1","MIT","https://github.com/antfu/strip-literal"
"strtok3@10.3.4","MIT","https://github.com/Borewit/strtok3"
"sucrase@3.35.0","MIT","https://github.com/alangpierce/sucrase"
"superagent@10.2.3","MIT","https://github.com/ladjs/superagent"
"supertest@7.1.4","MIT","https://github.com/ladjs/supertest"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"swagger-ui-dist@5.21.0","Apache-2.0","https://github.com/swagger-api/swagger-ui"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"synchronous-promise@2.0.17","BSD-3-Clause","https://github.com/fluffynuts/synchronous-promise"
"synckit@0.11.11","MIT","https://github.com/un-ts/synckit"
"tabbable@6.2.0","MIT","https://github.com/focus-trap/tabbable"
"tailwind-merge@2.6.0","MIT","https://github.com/dcastil/tailwind-merge"
"tailwindcss-animate@1.0.7","MIT",""
"tailwindcss@3.4.17","MIT","https://github.com/tailwindlabs/tailwindcss"
"tar-fs@2.1.3","MIT","https://github.com/mafintosh/tar-fs"
"tar-stream@2.2.0","MIT","https://github.com/mafintosh/tar-stream"
"tar@6.2.1","ISC","https://github.com/isaacs/node-tar"
"telejson@7.2.0","MIT","https://github.com/storybookjs/telejson"
"temp-dir@2.0.0","MIT","https://github.com/sindresorhus/temp-dir"
"tempy@1.0.1","MIT","https://github.com/sindresorhus/tempy"
"test-exclude@6.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify"
"tiny-invariant@1.3.3","MIT","https://github.com/alexreardon/tiny-invariant"
"tinybench@2.9.0","MIT","https://github.com/tinylibs/tinybench"
"tinyexec@0.3.2","MIT","https://github.com/tinylibs/tinyexec"
"tinyexec@1.0.1","MIT","https://github.com/tinylibs/tinyexec"
"tinyglobby@0.2.14","MIT","https://github.com/SuperchupuDev/tinyglobby"
"tinypool@1.1.1","MIT","https://github.com/tinylibs/tinypool"
"tinyrainbow@1.2.0","MIT","https://github.com/tinylibs/tinyrainbow"
"tinyspy@3.0.2","MIT","https://github.com/tinylibs/tinyspy"
"tldts-core@6.1.86","MIT","https://github.com/remusao/tldts"
"tldts@6.1.86","MIT","https://github.com/remusao/tldts"
"tmpl@1.0.5","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-buffer@1.2.1","MIT","https://github.com/browserify/to-buffer"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"token-types@6.0.4","MIT","https://github.com/Borewit/token-types"
"touch@3.1.1","ISC","https://github.com/isaacs/node-touch"
"tough-cookie@5.1.2","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"tr46@5.1.1","MIT","https://github.com/jsdom/tr46"
"tree-kill@1.2.2","MIT","https://github.com/pkrumins/node-tree-kill"
"ts-api-utils@2.1.0","MIT","https://github.com/JoshuaKGoldberg/ts-api-utils"
"ts-dedent@2.2.0","MIT","https://github.com/tamino-martinius/node-ts-dedent"
"ts-interface-checker@0.1.13","Apache-2.0","https://github.com/gristlabs/ts-interface-checker"
"ts-jest@29.4.1","MIT","https://github.com/kulshekhar/ts-jest"
"ts-node@10.9.2","MIT","https://github.com/TypeStrong/ts-node"
"tsconfig-paths@4.2.0","MIT","https://github.com/dividab/tsconfig-paths"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tween-functions@1.2.0","BSD*","https://github.com/chenglou/tween-functions"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect"
"type-fest@0.16.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.6.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@0.8.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@2.19.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-fest@4.41.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"type-is@2.0.1","MIT","https://github.com/jshttp/type-is"
"typed-array-buffer@1.0.3","MIT","https://github.com/inspect-js/typed-array-buffer"
"typedarray-to-buffer@3.1.5","MIT","https://github.com/feross/typedarray-to-buffer"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typeorm@0.3.25","MIT","https://github.com/typeorm/typeorm"
"typescript@5.8.3","Apache-2.0","https://github.com/microsoft/TypeScript"
"uglify-js@3.19.3","BSD-2-Clause","https://github.com/mishoo/UglifyJS"
"uid2@0.0.4","MIT","https://github.com/coreh/uid2"
"uid@2.0.2","MIT","https://github.com/lukeed/uid"
"uint8array-extras@1.4.0","MIT","https://github.com/sindresorhus/uint8array-extras"
"undefsafe@2.0.5","MIT","https://github.com/remy/undefsafe"
"undici-types@5.26.5","MIT","https://github.com/nodejs/undici"
"undici-types@6.21.0","MIT","https://github.com/nodejs/undici"
"unicorn-magic@0.1.0","MIT","https://github.com/sindresorhus/unicorn-magic"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.2","ISC","https://github.com/iarna/unique-slug"
"unique-string@2.0.0","MIT","https://github.com/sindresorhus/unique-string"
"universalify@2.0.1","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unplugin@1.16.1","MIT","https://github.com/unjs/unplugin"
"unrs-resolver@1.11.1","MIT","https://github.com/unrs/unrs-resolver"
"update-browserslist-db@1.1.3","MIT","https://github.com/browserslist/update-db"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"use-callback-ref@1.3.3","MIT","https://github.com/theKashey/use-callback-ref"
"use-sidecar@1.1.3","MIT","https://github.com/theKashey/use-sidecar"
"use-sync-external-store@1.5.0","MIT","https://github.com/facebook/react"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util@0.12.5","MIT","https://github.com/browserify/node-util"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@11.1.0","MIT","https://github.com/uuidjs/uuid"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"uuid@9.0.1","MIT","https://github.com/uuidjs/uuid"
"v8-compile-cache-lib@3.0.1","MIT","https://github.com/cspotcode/v8-compile-cache-lib"
"v8-to-istanbul@9.3.0","ISC","https://github.com/istanbuljs/v8-to-istanbul"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"validator@13.15.15","MIT","https://github.com/validatorjs/validator.js"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vite-node@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"vite@5.4.19","MIT","https://github.com/vitejs/vite"
"vite@6.3.5","MIT","https://github.com/vitejs/vite"
"vitest@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"void-elements@3.1.0","MIT","https://github.com/pugjs/void-elements"
"w3c-xmlserializer@5.0.0","MIT","https://github.com/jsdom/w3c-xmlserializer"
"wait-on@7.2.0","MIT","https://github.com/jeffbski/wait-on"
"wait-port@0.2.14","MIT","https://github.com/dwmkerr/wait-port"
"walker@1.0.8","Apache-2.0","https://github.com/daaku/nodejs-walker"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webidl-conversions@7.0.0","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-virtual-modules@0.6.2","MIT","https://github.com/sysgears/webpack-virtual-modules"
"whatwg-encoding@3.1.1","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-mimetype@4.0.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@14.2.0","MIT","https://github.com/jsdom/whatwg-url"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-module@2.0.1","ISC","https://github.com/nexdrew/which-module"
"which-typed-array@1.1.19","MIT","https://github.com/inspect-js/which-typed-array"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"why-is-node-running@2.3.0","MIT","https://github.com/mafintosh/why-is-node-running"
"wide-align@1.1.5","ISC","https://github.com/iarna/wide-align"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"wrap-ansi@6.2.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@3.0.3","ISC","https://github.com/npm/write-file-atomic"
"write-file-atomic@4.0.2","ISC","https://github.com/npm/write-file-atomic"
"write-file-atomic@5.0.1","ISC","https://github.com/npm/write-file-atomic"
"ws@8.18.3","MIT","https://github.com/websockets/ws"
"xml-name-validator@5.0.0","Apache-2.0","https://github.com/jsdom/xml-name-validator"
"xml@1.0.1","MIT","https://github.com/dylang/node-xml"
"xmlchars@2.2.0","MIT","https://github.com/lddubeau/xmlchars"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"y18n@4.0.3","ISC","https://github.com/yargs/y18n"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist"
"yaml@2.8.0","ISC","https://github.com/eemeli/yaml"
"yargs-parser@18.1.3","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@15.4.1","MIT","https://github.com/yargs/yargs"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs"
"yn@3.1.1","MIT","https://github.com/sindresorhus/yn"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"zod-to-json-schema@3.24.6","ISC","https://github.com/StefanTerdell/zod-to-json-schema"
"zod@3.25.76","MIT","https://github.com/colinhacks/zod"
"zustand@4.5.7","MIT","https://github.com/pmndrs/zustand"
